constructorId,year,round,circuit_name,country,alt,driver_standing,driver_points,driver_wins,constructor_standing,constructor_points,constructor_wins,q1,grid,positionOrder,q1_gap_to_pole,final_position
9,2023,10,Silverstone Circuit,UK,153,1,229.0,7,1,377.0,9,01:29.4,1,1,0.562429696287964,1st
1,2023,10,Silverstone Circuit,UK,153,10,24.0,0,6,29.0,0,01:28.9,2,2,0.0,2nd
131,2023,10,Silverstone Circuit,UK,153,4,106.0,0,2,178.0,0,01:29.4,7,3,0.562429696287964,3rd
1,2023,10,Silverstone Circuit,UK,153,14,5.0,0,6,29.0,0,01:29.9,3,4,1.124859392575928,4th
131,2023,10,Silverstone Circuit,UK,153,7,72.0,0,2,178.0,0,01:29.4,6,5,0.562429696287964,Outside Top 4
9,2023,10,Silverstone Circuit,UK,153,2,148.0,2,1,377.0,9,01:30.0,15,6,1.2373453318335144,Outside Top 4
117,2023,10,Silverstone Circuit,UK,153,3,131.0,0,3,175.0,0,01:29.9,9,7,1.124859392575928,Outside Top 4
3,2023,10,Silverstone Circuit,UK,153,13,7.0,0,9,7.0,0,01:29.5,8,8,0.6749156355455503,Outside Top 4
6,2023,10,Silverstone Circuit,UK,153,6,72.0,0,4,154.0,0,01:29.1,4,9,0.22497187851517278,Outside Top 4
6,2023,10,Silverstone Circuit,UK,153,5,82.0,0,4,154.0,0,01:29.9,5,10,1.124859392575928,Outside Top 4
3,2023,10,Silverstone Circuit,UK,153,19,0.0,0,9,7.0,0,01:29.9,14,11,1.124859392575928,Outside Top 4
51,2023,10,Silverstone Circuit,UK,153,15,5.0,0,8,9.0,0,01:29.8,20,12,1.0123734533183255,Outside Top 4
210,2023,10,Silverstone Circuit,UK,153,12,9.0,0,7,11.0,0,01:29.6,11,13,0.7874015748031368,Outside Top 4
117,2023,10,Silverstone Circuit,UK,153,8,44.0,0,3,175.0,0,01:29.4,12,14,0.562429696287964,Outside Top 4
51,2023,10,Silverstone Circuit,UK,153,16,4.0,0,8,9.0,0,01:30.1,17,15,1.3498312710911007,Outside Top 4
213,2023,10,Silverstone Circuit,UK,153,17,2.0,0,10,2.0,0,01:30.0,16,16,1.2373453318335144,Outside Top 4
213,2023,10,Silverstone Circuit,UK,153,20,0.0,0,10,2.0,0,01:30.5,18,17,1.7997750281214784,Outside Top 4
214,2023,10,Silverstone Circuit,UK,153,11,16.0,0,5,47.0,0,01:29.5,10,18,0.6749156355455503,Outside Top 4
210,2023,10,Silverstone Circuit,UK,153,18,2.0,0,7,11.0,0,01:32.4,19,19,3.937007874015748,Outside Top 4
214,2023,10,Silverstone Circuit,UK,153,9,31.0,0,5,47.0,0,01:29.7,13,20,0.8998875140607392,Outside Top 4
9,2023,11,Hungaroring,Hungary,264,1,255.0,8,1,411.0,10,01:18.3,2,1,0.25608194622279495,1st
1,2023,11,Hungaroring,Hungary,264,9,42.0,0,5,59.0,0,01:18.7,3,2,0.7682458386683849,2nd
9,2023,11,Hungaroring,Hungary,264,2,156.0,2,1,411.0,10,01:18.4,9,3,0.38412291933420156,3rd
131,2023,11,Hungaroring,Hungary,264,4,121.0,0,2,203.0,0,01:18.6,1,4,0.6402048655569783,4th
1,2023,11,Hungaroring,Hungary,264,11,17.0,0,5,59.0,0,01:18.5,4,5,0.5121638924455899,Outside Top 4
131,2023,11,Hungaroring,Hungary,264,6,82.0,0,2,203.0,0,01:19.0,18,6,1.152368758002568,Outside Top 4
6,2023,11,Hungaroring,Hungary,264,7,74.0,0,4,157.0,0,01:18.4,6,7,0.38412291933420156,Outside Top 4
6,2023,11,Hungaroring,Hungary,264,5,83.0,0,4,157.0,0,01:18.4,11,8,0.38412291933420156,Outside Top 4
117,2023,11,Hungaroring,Hungary,264,3,137.0,0,3,181.0,0,01:18.6,8,9,0.6402048655569783,Outside Top 4
117,2023,11,Hungaroring,Hungary,264,8,44.0,0,3,181.0,0,01:18.8,14,10,0.8962868117797732,Outside Top 4
3,2023,11,Hungaroring,Hungary,264,13,11.0,0,7,11.0,0,01:18.9,16,11,1.0243277848911798,Outside Top 4
51,2023,11,Hungaroring,Hungary,264,15,5.0,0,9,9.0,0,01:18.8,7,12,0.8962868117797732,Outside Top 4
210,2023,11,Hungaroring,Hungary,264,14,9.0,0,8,11.0,0,01:18.7,10,14,0.7682458386683849,Outside Top 4
213,2023,11,Hungaroring,Hungary,264,17,2.0,0,10,2.0,0,01:18.9,17,15,1.0243277848911798,Outside Top 4
51,2023,11,Hungaroring,Hungary,264,16,4.0,0,9,9.0,0,01:18.1,5,16,0.0,Outside Top 4
210,2023,11,Hungaroring,Hungary,264,18,2.0,0,8,11.0,0,01:19.2,19,17,1.4084507042253631,Outside Top 4
3,2023,11,Hungaroring,Hungary,264,19,0.0,0,7,11.0,0,01:19.2,20,18,1.4084507042253631,Outside Top 4
214,2023,11,Hungaroring,Hungary,264,10,31.0,0,6,47.0,0,01:18.9,12,19,1.0243277848911798,Outside Top 4
214,2023,11,Hungaroring,Hungary,264,12,16.0,0,6,47.0,0,01:18.7,15,20,0.7682458386683849,Outside Top 4
9,2023,12,Circuit de Spa-Francorchamps,Belgium,401,1,281.0,9,1,452.0,11,01:58.5,6,1,0.1690617075232484,1st
9,2023,12,Circuit de Spa-Francorchamps,Belgium,401,2,171.0,2,1,452.0,11,01:58.9,2,2,0.5071851225697451,2nd
6,2023,12,Circuit de Spa-Francorchamps,Belgium,401,7,80.0,0,4,167.0,0,01:58.3,1,3,0.0,3rd
131,2023,12,Circuit de Spa-Francorchamps,Belgium,401,4,133.0,0,2,223.0,0,01:58.6,3,4,0.2535925612848666,4th
117,2023,12,Circuit de Spa-Francorchamps,Belgium,401,3,139.0,0,3,184.0,0,01:58.8,9,5,0.422654268808115,Outside Top 4
131,2023,12,Circuit de Spa-Francorchamps,Belgium,401,5,90.0,0,2,223.0,0,01:59.0,8,6,0.5917159763313634,Outside Top 4
1,2023,12,Circuit de Spa-Francorchamps,Belgium,401,8,60.0,0,5,87.0,0,02:00.0,7,7,1.4370245139475932,Outside Top 4
214,2023,12,Circuit de Spa-Francorchamps,Belgium,401,10,31.0,0,6,47.0,0,01:59.6,14,8,1.0989010989010966,Outside Top 4
117,2023,12,Circuit de Spa-Francorchamps,Belgium,401,9,45.0,0,3,184.0,0,01:59.7,10,9,1.1834319526627268,Outside Top 4
213,2023,12,Circuit de Spa-Francorchamps,Belgium,401,17,2.0,0,10,2.0,0,01:59.0,11,10,0.5917159763313634,Outside Top 4
214,2023,12,Circuit de Spa-Francorchamps,Belgium,401,12,16.0,0,6,47.0,0,01:59.5,12,11,1.0143702451394783,Outside Top 4
51,2023,12,Circuit de Spa-Francorchamps,Belgium,401,15,5.0,0,9,9.0,0,01:59.5,13,12,1.0143702451394783,Outside Top 4
51,2023,12,Circuit de Spa-Francorchamps,Belgium,401,16,4.0,0,9,9.0,0,02:00.8,17,13,2.113271344040575,Outside Top 4
3,2023,12,Circuit de Spa-Francorchamps,Belgium,401,13,11.0,0,7,11.0,0,02:00.3,15,14,1.69061707523246,Outside Top 4
210,2023,12,Circuit de Spa-Francorchamps,Belgium,401,18,2.0,0,8,11.0,0,02:00.0,16,15,1.4370245139475932,Outside Top 4
213,2023,12,Circuit de Spa-Francorchamps,Belgium,401,21,0.0,0,10,2.0,0,02:02.2,19,16,3.296703296703302,Outside Top 4
3,2023,12,Circuit de Spa-Francorchamps,Belgium,401,19,0.0,0,7,11.0,0,02:01.5,18,17,2.7049873203719383,Outside Top 4
210,2023,12,Circuit de Spa-Francorchamps,Belgium,401,14,9.0,0,8,11.0,0,02:03.2,0,18,4.142011834319532,Outside Top 4
6,2023,12,Circuit de Spa-Francorchamps,Belgium,401,6,87.0,0,4,167.0,0,01:58.7,4,19,0.3381234150464968,Outside Top 4
1,2023,12,Circuit de Spa-Francorchamps,Belgium,401,11,27.0,0,5,87.0,0,01:58.9,5,20,0.5071851225697451,Outside Top 4
9,2023,13,Circuit Park Zandvoort,Netherlands,6,1,314.0,10,1,503.0,12,01:21.0,1,1,0.12360939431396083,1st
117,2023,13,Circuit Park Zandvoort,Netherlands,6,3,149.0,0,3,196.0,0,01:21.8,5,2,1.1124845488257002,2nd
214,2023,13,Circuit Park Zandvoort,Netherlands,6,12,22.0,0,6,57.0,0,01:21.7,12,3,0.9888751545117394,3rd
9,2023,13,Circuit Park Zandvoort,Netherlands,6,2,189.0,2,1,503.0,12,01:22.0,7,4,1.3597033374536394,4th
6,2023,13,Circuit Park Zandvoort,Netherlands,6,7,92.0,0,4,191.0,0,01:21.3,6,5,0.4944375772558609,Outside Top 4
131,2023,13,Circuit Park Zandvoort,Netherlands,6,4,148.0,0,2,247.0,0,01:21.9,13,6,1.2360939431396787,Outside Top 4
1,2023,13,Circuit Park Zandvoort,Netherlands,6,8,69.0,0,5,103.0,0,01:21.3,2,7,0.4944375772558609,Outside Top 4
3,2023,13,Circuit Park Zandvoort,Netherlands,6,13,11.0,0,7,11.0,0,01:20.9,4,8,0.0,Outside Top 4
1,2023,13,Circuit Park Zandvoort,Netherlands,6,11,34.0,0,5,103.0,0,01:21.2,8,9,0.37082818294190006,Outside Top 4
214,2023,13,Circuit Park Zandvoort,Netherlands,6,10,35.0,0,6,57.0,0,01:22.1,16,10,1.4833127317676003,Outside Top 4
117,2023,13,Circuit Park Zandvoort,Netherlands,6,9,47.0,0,3,196.0,0,01:21.6,11,11,0.8652657601977609,Outside Top 4
210,2023,13,Circuit Park Zandvoort,Netherlands,6,14,9.0,0,8,11.0,0,01:21.9,14,12,1.2360939431396787,Outside Top 4
51,2023,13,Circuit Park Zandvoort,Netherlands,6,15,5.0,0,9,9.0,0,01:22.3,18,14,1.7305315203955391,Outside Top 4
213,2023,13,Circuit Park Zandvoort,Netherlands,6,17,3.0,0,10,3.0,0,01:21.8,17,15,1.1124845488257002,Outside Top 4
210,2023,13,Circuit Park Zandvoort,Netherlands,6,18,2.0,0,8,11.0,0,01:22.2,0,16,1.6069221260815787,Outside Top 4
131,2023,13,Circuit Park Zandvoort,Netherlands,6,6,99.0,0,2,247.0,0,01:21.3,3,17,0.4944375772558609,Outside Top 4
51,2023,13,Circuit Park Zandvoort,Netherlands,6,16,4.0,0,9,9.0,0,01:22.1,15,18,1.4833127317676003,Outside Top 4
6,2023,13,Circuit Park Zandvoort,Netherlands,6,5,99.0,0,4,191.0,0,01:22.0,9,19,1.3597033374536394,Outside Top 4
3,2023,13,Circuit Park Zandvoort,Netherlands,6,19,0.0,0,7,11.0,0,01:22.0,10,20,1.3597033374536394,Outside Top 4
9,2023,14,Autodromo Nazionale di Monza,Italy,162,1,339.0,11,1,540.0,13,01:21.6,2,1,0.0,1st
9,2023,14,Autodromo Nazionale di Monza,Italy,162,2,201.0,2,1,540.0,13,01:21.9,5,2,0.36764705882354337,2nd
6,2023,14,Autodromo Nazionale di Monza,Italy,162,5,102.0,0,4,201.0,0,01:22.0,1,3,0.4901960784313796,3rd
6,2023,14,Autodromo Nazionale di Monza,Italy,162,6,99.0,0,4,201.0,0,01:21.8,3,4,0.2450980392156898,4th
131,2023,14,Autodromo Nazionale di Monza,Italy,162,7,99.0,0,2,255.0,0,01:22.1,4,5,0.6127450980392157,Outside Top 4
131,2023,14,Autodromo Nazionale di Monza,Italy,162,4,156.0,0,2,255.0,0,01:22.0,8,6,0.4901960784313796,Outside Top 4
3,2023,14,Autodromo Nazionale di Monza,Italy,162,13,15.0,0,7,15.0,0,01:21.7,6,7,0.12254901960785358,Outside Top 4
1,2023,14,Autodromo Nazionale di Monza,Italy,162,8,75.0,0,5,111.0,0,01:22.0,9,8,0.4901960784313796,Outside Top 4
117,2023,14,Autodromo Nazionale di Monza,Italy,162,3,168.0,0,3,215.0,0,01:22.0,10,9,0.4901960784313796,Outside Top 4
51,2023,14,Autodromo Nazionale di Monza,Italy,162,15,5.0,0,9,9.0,0,01:22.2,14,10,0.7352941176470693,Outside Top 4
213,2023,14,Autodromo Nazionale di Monza,Italy,162,22,0.0,0,10,3.0,0,01:22.1,12,11,0.6127450980392157,Outside Top 4
1,2023,14,Autodromo Nazionale di Monza,Italy,162,12,36.0,0,5,111.0,0,01:22.1,7,12,0.6127450980392157,Outside Top 4
3,2023,14,Autodromo Nazionale di Monza,Italy,162,19,0.0,0,7,15.0,0,01:21.9,15,13,0.36764705882354337,Outside Top 4
51,2023,14,Autodromo Nazionale di Monza,Italy,162,16,4.0,0,9,9.0,0,01:22.4,16,14,0.9803921568627592,Outside Top 4
214,2023,14,Autodromo Nazionale di Monza,Italy,162,10,37.0,0,6,73.0,0,01:22.5,17,15,1.1029411764705952,Outside Top 4
117,2023,14,Autodromo Nazionale di Monza,Italy,162,9,47.0,0,3,215.0,0,01:22.9,20,16,1.5931372549019749,Outside Top 4
210,2023,14,Autodromo Nazionale di Monza,Italy,162,14,9.0,0,8,11.0,0,01:22.3,13,17,0.8578431372549055,Outside Top 4
210,2023,14,Autodromo Nazionale di Monza,Italy,162,18,2.0,0,8,11.0,0,01:22.6,19,18,1.2254901960784315,Outside Top 4
214,2023,14,Autodromo Nazionale di Monza,Italy,162,11,36.0,0,6,73.0,0,01:22.5,18,19,1.1029411764705952,Outside Top 4
213,2023,14,Autodromo Nazionale di Monza,Italy,162,17,3.0,0,10,3.0,0,01:21.9,11,20,0.36764705882354337,Outside Top 4
6,2023,15,Marina Bay Street Circuit,Singapore,18,5,117.0,0,3,228.0,0,01:32.3,1,1,0.326086956521736,1st
1,2023,15,Marina Bay Street Circuit,Singapore,18,8,79.0,0,5,115.0,0,01:32.5,4,2,0.5434782608695652,2nd
131,2023,15,Marina Bay Street Circuit,Singapore,18,4,164.0,0,2,273.0,0,01:32.7,5,3,0.7608695652173944,3rd
6,2023,15,Marina Bay Street Circuit,Singapore,18,6,111.0,0,3,228.0,0,01:32.4,3,4,0.4347826086956583,4th
9,2023,15,Marina Bay Street Circuit,Singapore,18,1,364.0,12,1,583.0,14,01:32.4,11,5,0.4347826086956583,Outside Top 4
214,2023,15,Marina Bay Street Circuit,Singapore,18,10,37.0,0,6,73.0,0,01:32.5,12,6,0.5434782608695652,Outside Top 4
1,2023,15,Marina Bay Street Circuit,Singapore,18,12,36.0,0,5,115.0,0,01:32.9,17,7,0.9782608695652235,Outside Top 4
9,2023,15,Marina Bay Street Circuit,Singapore,18,2,219.0,2,1,583.0,14,01:32.1,13,8,0.10869565217390686,Outside Top 4
213,2023,15,Marina Bay Street Circuit,Singapore,18,20,0.0,0,10,3.0,0,01:32.2,10,9,0.21739130434782916,Outside Top 4
210,2023,15,Marina Bay Street Circuit,Singapore,18,18,2.0,0,8,11.0,0,01:32.2,6,10,0.21739130434782916,Outside Top 4
3,2023,15,Marina Bay Street Circuit,Singapore,18,13,21.0,0,7,21.0,0,01:32.7,14,11,0.7608695652173944,Outside Top 4
51,2023,15,Marina Bay Street Circuit,Singapore,18,16,4.0,0,9,10.0,0,01:33.3,0,12,1.4130434782608665,Outside Top 4
210,2023,15,Marina Bay Street Circuit,Singapore,18,14,9.0,0,8,11.0,0,01:32.1,9,13,0.10869565217390686,Outside Top 4
3,2023,15,Marina Bay Street Circuit,Singapore,18,19,0.0,0,7,21.0,0,01:33.3,18,14,1.4130434782608665,Outside Top 4
117,2023,15,Marina Bay Street Circuit,Singapore,18,3,170.0,0,4,217.0,0,01:32.6,7,15,0.652173913043472,Outside Top 4
131,2023,15,Marina Bay Street Circuit,Singapore,18,7,109.0,0,2,273.0,0,01:32.3,2,16,0.326086956521736,Outside Top 4
51,2023,15,Marina Bay Street Circuit,Singapore,18,15,6.0,0,9,10.0,0,01:32.8,16,17,0.8695652173913012,Outside Top 4
214,2023,15,Marina Bay Street Circuit,Singapore,18,11,36.0,0,6,73.0,0,01:32.4,8,18,0.4347826086956583,Outside Top 4
213,2023,15,Marina Bay Street Circuit,Singapore,18,17,3.0,0,10,3.0,0,01:32.0,15,19,0.0,Outside Top 4
117,2023,15,Marina Bay Street Circuit,Singapore,18,9,47.0,0,4,217.0,0,01:33.4,0,20,1.5217391304347887,Outside Top 4
9,2023,16,Suzuka Circuit,Japan,45,1,374.0,12,1,597.0,14,01:29.9,1,1,0.0,1st
1,2023,16,Suzuka Circuit,Japan,45,8,97.0,0,5,139.0,0,01:30.1,3,2,0.22246941045604962,2nd
1,2023,16,Suzuka Circuit,Japan,45,11,42.0,0,5,139.0,0,01:30.4,2,3,0.5561735261401557,3rd
6,2023,16,Suzuka Circuit,Japan,45,6,123.0,0,3,265.0,1,01:30.4,4,4,0.5561735261401557,4th
131,2023,16,Suzuka Circuit,Japan,45,3,180.0,0,2,289.0,0,01:30.8,7,5,1.0011123470522707,Outside Top 4
6,2023,16,Suzuka Circuit,Japan,45,5,142.0,1,3,265.0,1,01:30.7,6,6,0.8898776418242459,Outside Top 4
131,2023,16,Suzuka Circuit,Japan,45,7,109.0,0,2,289.0,0,01:30.8,8,7,1.0011123470522707,Outside Top 4
117,2023,16,Suzuka Circuit,Japan,45,4,170.0,0,4,217.0,0,01:31.0,10,8,1.2235817575083363,Outside Top 4
214,2023,16,Suzuka Circuit,Japan,45,12,36.0,0,6,81.0,0,01:31.0,14,9,1.2235817575083363,Outside Top 4
214,2023,16,Suzuka Circuit,Japan,45,10,45.0,0,6,81.0,0,01:30.8,12,10,1.0011123470522707,Outside Top 4
213,2023,16,Suzuka Circuit,Japan,45,19,2.0,0,10,5.0,0,01:30.4,11,11,0.5561735261401557,Outside Top 4
213,2023,16,Suzuka Circuit,Japan,45,17,3.0,0,10,5.0,0,01:30.7,9,12,0.8898776418242459,Outside Top 4
51,2023,16,Suzuka Circuit,Japan,45,16,4.0,0,9,10.0,0,01:31.4,19,13,1.668520578420467,Outside Top 4
210,2023,16,Suzuka Circuit,Japan,45,14,9.0,0,8,12.0,0,01:31.3,18,14,1.5572858731924264,Outside Top 4
210,2023,16,Suzuka Circuit,Japan,45,18,3.0,0,8,12.0,0,01:31.0,15,15,1.2235817575083363,Outside Top 4
3,2023,16,Suzuka Circuit,Japan,45,13,21.0,0,7,21.0,0,01:30.9,13,16,1.1123470522803114,Outside Top 4
117,2023,16,Suzuka Circuit,Japan,45,9,47.0,0,4,217.0,0,01:31.2,17,18,1.4460511679644017,Outside Top 4
9,2023,16,Suzuka Circuit,Japan,45,2,223.0,2,1,597.0,14,01:30.7,5,19,0.8898776418242459,Outside Top 4
51,2023,16,Suzuka Circuit,Japan,45,15,6.0,0,9,10.0,0,01:31.0,16,20,1.2235817575083363,Outside Top 4
9,2023,17,Losail International Circuit,Qatar,12,1,400.0,13,1,623.0,15,01:25.0,1,1,0.0,1st
1,2023,17,Losail International Circuit,Qatar,12,9,57.0,0,5,172.0,0,01:25.3,6,2,0.3529411764705849,2nd
1,2023,17,Losail International Circuit,Qatar,12,7,115.0,0,5,172.0,0,01:25.1,10,3,0.11764705882352272,3rd
131,2023,17,Losail International Circuit,Qatar,12,8,115.0,0,2,305.0,0,01:25.3,2,4,0.3529411764705849,4th
6,2023,17,Losail International Circuit,Qatar,12,6,135.0,0,3,285.0,1,01:25.5,5,5,0.5882352941176471,Outside Top 4
117,2023,17,Losail International Circuit,Qatar,12,4,174.0,0,4,221.0,0,01:25.2,4,6,0.23529411764706218,Outside Top 4
214,2023,17,Losail International Circuit,Qatar,12,12,38.0,0,6,84.0,0,01:25.7,8,7,0.8235294117647093,Outside Top 4
51,2023,17,Losail International Circuit,Qatar,12,15,6.0,0,9,10.0,0,01:26.0,9,8,1.1764705882352942,Outside Top 4
51,2023,17,Losail International Circuit,Qatar,12,16,4.0,0,9,10.0,0,01:27.4,19,9,2.8235294117647127,Outside Top 4
9,2023,17,Losail International Circuit,Qatar,12,2,223.0,2,1,623.0,15,01:26.0,0,10,1.1764705882352942,Outside Top 4
117,2023,17,Losail International Circuit,Qatar,12,10,47.0,0,4,221.0,0,01:26.3,16,11,1.529411764705879,Outside Top 4
214,2023,17,Losail International Circuit,Qatar,12,11,46.0,0,6,84.0,0,01:25.6,7,12,0.7058823529411699,Outside Top 4
3,2023,17,Losail International Circuit,Qatar,12,13,21.0,0,7,21.0,0,01:26.1,13,13,1.2941176470588167,Outside Top 4
210,2023,17,Losail International Circuit,Qatar,12,18,3.0,0,8,12.0,0,01:27.0,18,14,2.3529411764705883,Outside Top 4
213,2023,17,Losail International Circuit,Qatar,12,17,3.0,0,10,5.0,0,01:26.1,11,15,1.2941176470588167,Outside Top 4
210,2023,17,Losail International Circuit,Qatar,12,14,9.0,0,8,12.0,0,01:25.9,14,16,1.0588235294117714,Outside Top 4
213,2023,17,Losail International Circuit,Qatar,12,19,2.0,0,10,5.0,0,01:26.6,17,17,1.882352941176464,Outside Top 4
3,2023,17,Losail International Circuit,Qatar,12,20,0.0,0,7,21.0,0,01:26.2,15,18,1.4117647058823564,Outside Top 4
131,2023,17,Losail International Circuit,Qatar,12,3,190.0,0,2,305.0,0,01:26.1,3,19,1.2941176470588167,Outside Top 4
6,2023,17,Losail International Circuit,Qatar,12,5,150.0,1,3,285.0,1,01:25.8,12,20,0.941176470588232,Outside Top 4
9,2023,18,Circuit of the Americas,USA,161,1,433.0,14,1,657.0,16,01:35.3,6,1,0.2103049421661439,1st
1,2023,18,Circuit of the Americas,USA,161,7,136.0,0,5,219.0,0,01:35.1,2,2,0.0,2nd
6,2023,18,Circuit of the Americas,USA,161,5,153.0,1,3,298.0,1,01:35.8,4,3,0.7360672975814962,3rd
9,2023,18,Circuit of the Americas,USA,161,2,224.0,2,1,657.0,16,01:36.0,9,4,0.9463722397476402,4th
131,2023,18,Circuit of the Americas,USA,161,8,132.0,0,2,326.0,0,01:36.2,5,5,1.156677181913784,Outside Top 4
214,2023,18,Circuit of the Americas,USA,161,11,46.0,0,6,90.0,0,01:36.2,7,6,1.156677181913784,Outside Top 4
117,2023,18,Circuit of the Americas,USA,161,10,47.0,0,4,230.0,0,01:36.6,0,7,1.577287066246057,Outside Top 4
213,2023,18,Circuit of the Americas,USA,161,17,3.0,0,10,5.0,0,01:35.9,11,8,0.8412197686645756,Outside Top 4
3,2023,18,Circuit of the Americas,USA,161,13,23.0,0,7,23.0,0,01:36.3,15,9,1.2618296529968485,Outside Top 4
3,2023,18,Circuit of the Americas,USA,161,20,0.0,0,7,23.0,0,01:36.8,16,10,1.7875920084122008,Outside Top 4
210,2023,18,Circuit of the Americas,USA,161,15,9.0,0,9,12.0,0,01:36.2,0,11,1.156677181913784,Outside Top 4
51,2023,18,Circuit of the Americas,USA,161,14,10.0,0,8,16.0,0,01:36.1,13,12,1.0515247108307046,Outside Top 4
51,2023,18,Circuit of the Americas,USA,161,16,6.0,0,8,16.0,0,01:36.1,12,13,1.0515247108307046,Outside Top 4
210,2023,18,Circuit of the Americas,USA,161,18,3.0,0,9,12.0,0,01:36.0,0,14,0.9463722397476402,Outside Top 4
213,2023,18,Circuit of the Americas,USA,161,22,0.0,0,10,5.0,0,01:36.2,14,15,1.156677181913784,Outside Top 4
117,2023,18,Circuit of the Americas,USA,161,4,183.0,0,4,230.0,0,01:36.3,0,16,1.2618296529968485,Outside Top 4
1,2023,18,Circuit of the Americas,USA,161,9,83.0,0,5,219.0,0,01:36.1,10,17,1.0515247108307046,Outside Top 4
214,2023,18,Circuit of the Americas,USA,161,12,44.0,0,6,90.0,0,01:36.1,8,18,1.0515247108307046,Outside Top 4
131,2023,18,Circuit of the Americas,USA,161,3,194.0,0,2,326.0,0,01:35.1,3,19,0.0,Outside Top 4
6,2023,18,Circuit of the Americas,USA,161,6,145.0,0,3,298.0,1,01:36.1,1,20,1.0515247108307046,Outside Top 4
9,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,1,466.0,15,1,706.0,17,01:18.1,3,1,0.0,1st
131,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,3,201.0,0,2,344.0,0,01:18.7,6,2,0.7682458386683849,2nd
6,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,7,151.0,0,3,322.0,1,01:18.4,1,3,0.38412291933420156,3rd
6,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,5,171.0,1,3,322.0,1,01:18.8,2,4,0.8962868117797732,4th
1,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,6,159.0,0,4,242.0,0,01:21.6,17,5,4.481434058898848,Outside Top 4
131,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,8,143.0,0,2,344.0,0,01:18.9,8,6,1.0243277848911798,Outside Top 4
213,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,22,0.0,0,10,10.0,0,01:18.3,4,7,0.25608194622279495,Outside Top 4
1,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,9,83.0,0,4,242.0,0,01:18.2,7,8,0.12804097311140658,Outside Top 4
3,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,13,25.0,0,7,26.0,0,01:18.8,14,9,0.8962868117797732,Outside Top 4
214,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,12,44.0,0,6,100.0,0,01:19.1,15,10,1.2804097311139566,Outside Top 4
214,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,10,56.0,0,6,100.0,0,01:18.9,11,11,1.0243277848911798,Outside Top 4
213,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,16,8.0,0,10,10.0,0,01:18.9,18,12,1.0243277848911798,Outside Top 4
210,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,15,9.0,0,9,12.0,0,01:19.0,12,13,1.152368758002568,Outside Top 4
51,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,17,6.0,0,8,16.0,0,01:19.0,10,14,1.152368758002568,Outside Top 4
51,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,14,10.0,0,8,16.0,0,01:18.4,9,15,0.38412291933420156,Outside Top 4
117,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,11,53.0,0,5,236.0,0,01:19.2,0,17,1.4084507042253631,Outside Top 4
117,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,4,183.0,0,5,236.0,0,01:18.8,13,18,0.8962868117797732,Outside Top 4
210,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,18,3.0,0,9,12.0,0,01:19.2,16,19,1.4084507042253631,Outside Top 4
9,2023,19,Autódromo Hermanos Rodríguez,Mexico,2227,2,240.0,2,1,706.0,17,01:18.6,5,20,0.6402048655569783,Outside Top 4
9,2023,20,Autódromo José Carlos Pace,Brazil,785,1,491.0,16,1,731.0,18,01:10.4,1,1,0.14224751066857544,1st
1,2023,20,Autódromo José Carlos Pace,Brazil,785,6,169.0,0,4,256.0,0,01:10.6,6,2,0.42674253200568585,2nd
117,2023,20,Autódromo José Carlos Pace,Brazil,785,5,183.0,0,5,236.0,0,01:10.6,4,3,0.42674253200568585,3rd
9,2023,20,Autódromo José Carlos Pace,Brazil,785,2,240.0,2,1,731.0,18,01:10.7,9,4,0.5689900426742613,4th
117,2023,20,Autódromo José Carlos Pace,Brazil,785,11,53.0,0,5,236.0,0,01:10.6,3,5,0.42674253200568585,Outside Top 4
6,2023,20,Autódromo José Carlos Pace,Brazil,785,4,183.0,1,3,349.0,1,01:10.6,7,6,0.42674253200568585,Outside Top 4
214,2023,20,Autódromo José Carlos Pace,Brazil,785,10,56.0,0,6,101.0,0,01:10.8,15,7,0.7112375533428165,Outside Top 4
131,2023,20,Autódromo José Carlos Pace,Brazil,785,3,220.0,0,2,371.0,0,01:10.6,5,8,0.42674253200568585,Outside Top 4
213,2023,20,Autódromo José Carlos Pace,Brazil,785,16,8.0,0,8,16.0,0,01:10.8,16,9,0.7112375533428165,Outside Top 4
214,2023,20,Autódromo José Carlos Pace,Brazil,785,12,45.0,0,6,101.0,0,01:10.8,14,10,0.7112375533428165,Outside Top 4
